model,reference_date,horizon,target_end_date,location,observed,median,absolute_error,squared_error,wis,lower_95,upper_95,coverage_95,width_95
Calibrated ARIMAX,2025-10-25,2,2025-11-08,US,1787,5863,4076,16613776,2224.56875,0,16973,TRUE,16973
Calibrated ARIMAX,2025-10-25,3,2025-11-15,US,2487,8248,5761,33189121,3137.09125,0,23159,TRUE,23159
Calibrated ARIMAX,2025-11-01,1,2025-11-08,US,1787,3228,1441,2076481,875.79875,0,9023,TRUE,9023
Calibrated ARIMAX,2025-11-01,2,2025-11-15,US,2487,5347,2860,8179600,1689.0979166666666,0,16403,TRUE,16403
Calibrated ARIMAX,2025-11-01,3,2025-11-22,US,3584,8946,5362,28751044,2948.2570833333334,0,23821,TRUE,23821
Calibrated ARIMAX,2025-11-08,1,2025-11-15,US,2487,2922,435,189225,615.3545833333333,0,8673,TRUE,8673
Calibrated ARIMAX,2025-11-08,2,2025-11-22,US,3584,6250,2666,7107556,1641.229583333333,0,17247,TRUE,17247
Calibrated ARIMAX,2025-11-08,3,2025-11-29,US,5220,9911,4691,22005481,2659.754583333334,0,24737,TRUE,24737
Calibrated ARIMAX,2025-11-15,1,2025-11-22,US,3584,5550,1966,3865156,1099.5120833333333,0,11247,TRUE,11247
Calibrated ARIMAX,2025-11-15,2,2025-11-29,US,5220,9139,3919,15358561,2178.722916666667,0,20051,TRUE,20051
Calibrated ARIMAX,2025-11-15,3,2025-12-06,US,7449,12536,5087,25877569,2840.008333333333,0,27266,TRUE,27266
Calibrated ARIMAX,2025-11-22,1,2025-11-29,US,5220,5842,622,386884,662.9316666666667,176,11508,TRUE,11332
Calibrated ARIMAX,2025-11-22,2,2025-12-06,US,7449,8883,1434,2056356,1305.6083333333333,0,19732,TRUE,19732
Calibrated ARIMAX,2025-11-22,3,2025-12-13,US,11156,12343,1187,1408969,1637.5954166666668,0,27001,TRUE,27001
Calibrated ARIMAX,2025-11-29,1,2025-12-06,US,7449,7822,373,139129,617.3241666666668,2205,13439,TRUE,11234
Calibrated ARIMAX,2025-11-29,2,2025-12-13,US,11156,11152,4,16,1121.1058333333333,381,21923,TRUE,21542
Calibrated ARIMAX,2025-11-29,3,2025-12-20,US,21083,14315,6768,45805824,3725.395833333334,0,28886,TRUE,28886
Calibrated ARIMAX,2025-12-06,1,2025-12-13,US,11156,10521,635,403225,656.1816666666667,4953,16089,TRUE,11136
Calibrated ARIMAX,2025-12-06,2,2025-12-20,US,21083,13604,7479,55935441,4395.389166666666,2920,24288,TRUE,21368
Calibrated ARIMAX,2025-12-06,3,2025-12-27,US,37602,16382,21220,450288400,15927.104583333334,1916,30849,FALSE,28933
Calibrated ARIMAX,2025-12-13,1,2025-12-20,US,21083,14676,6407,41049649,4399.123333333334,9154,20198,FALSE,11044
Calibrated ARIMAX,2025-12-13,2,2025-12-27,US,37602,17583,20019,400760361,16143.329583333332,6987,28178,FALSE,21191
Calibrated ARIMAX,2025-12-13,3,2026-01-03,US,42634,19703,22931,525830761,17683.32083333333,5357,34049,FALSE,28692
Calibrated ARIMAX,2025-12-20,1,2025-12-27,US,37602,28356,9246,85488516,7159.869166666667,22653,34059,FALSE,11406
Calibrated ARIMAX,2025-12-20,2,2026-01-03,US,42634,31594,11040,121881600,7211.898749999999,20700,42489,FALSE,21789
Calibrated ARIMAX,2025-12-20,3,2026-01-10,US,29933,29798,135,18225,1537.9608333333335,15143,44453,TRUE,29310
Calibrated ARIMAX,2025-12-27,1,2026-01-03,US,42634,47657,5023,25230529,2877.7737500000003,39689,55626,TRUE,15937
Calibrated ARIMAX,2025-12-27,2,2026-01-10,US,29933,47282,17349,300987801,12010.1325,32687,61875,FALSE,29188
Calibrated ARIMAX,2025-12-27,3,2026-01-17,US,19754,44224,24470,598780900,18186.885000000002,27048,61400,FALSE,34352
Calibrated ARIMAX,2026-01-03,1,2026-01-10,US,29933,38638,8705,75777025,5902.802916666668,30859,46416,FALSE,15557
Calibrated ARIMAX,2026-01-03,2,2026-01-17,US,19754,34753,14999,224970001,9660.240833333333,19287,50219,TRUE,30932
Calibrated ARIMAX,2026-01-03,3,2026-01-24,US,16819,33444,16625,276390625,9737.585,9407,57481,TRUE,48074
Calibrated ARIMAX,2026-01-10,1,2026-01-17,US,19754,19789,35,1225,964.8020833333334,10555,29022,TRUE,18467
Calibrated ARIMAX,2026-01-10,2,2026-01-24,US,16819,18290,1471,2163841,2174.432916666666,0,37879,TRUE,37879
Calibrated ARIMAX,2026-01-10,3,2026-01-31,US,15751,19963,4212,17740944,3250.2204166666666,0,45187,TRUE,45187
Calibrated ARIMAX,2026-01-17,1,2026-01-24,US,16819,18234,1415,2002225,1149.0845833333335,9203,27266,TRUE,18063
Calibrated ARIMAX,2026-01-17,2,2026-01-31,US,15751,19911,4160,17305600,2737.7741666666666,1031,38791,TRUE,37760
Calibrated ARIMAX,2026-01-17,3,2026-02-07,US,16121,19175,3054,9326916,2966.7875,0,44340,TRUE,44340
Calibrated ARIMAX,2026-01-24,1,2026-01-31,US,15751,17339,1588,2521744,1173.8908333333331,8516,26162,TRUE,17646
Calibrated ARIMAX,2026-01-24,2,2026-02-07,US,16121,16270,149,22201,1897.555833333333,0,34446,TRUE,34446
Calibrated ARIMAX,2026-01-24,3,2026-02-14,US,16436,16940,504,254016,2583.9779166666667,0,41753,TRUE,41753
Calibrated ARIMAX,2026-01-31,1,2026-02-07,US,16121,13178,2943,8661249,1651.1420833333334,4573,21784,TRUE,17211
Calibrated ARIMAX,2026-01-31,2,2026-02-14,US,16436,13499,2937,8625969,2278.742083333333,0,31279,TRUE,31279
Calibrated ARIMAX,2026-01-31,3,2026-02-21,US,14731,18053,3322,11035684,2961.79875,0,42635,TRUE,42635
Calibrated ARIMAX,2026-02-07,1,2026-02-14,US,16436,18650,2214,4901796,1341.5341666666666,10231,27069,TRUE,16838
Calibrated ARIMAX,2026-02-07,2,2026-02-21,US,14731,23158,8427,71014329,4652.3012499999995,5668,40649,TRUE,34981
Calibrated ARIMAX,2026-02-07,3,2026-02-28,US,11159,26077,14918,222546724,8506.065,1776,50380,TRUE,48604
Calibrated ARIMAX,2026-02-14,1,2026-02-21,US,14731,19258,4527,20493729,2531.639583333333,11032,27485,TRUE,16453
Calibrated ARIMAX,2026-02-14,2,2026-02-28,US,11159,22079,10920,119246400,6266.8175,4951,39205,TRUE,34254
Calibrated ARIMAX,2026-02-14,3,2026-03-07,US,9598,24347,14749,217533001,8409.6225,341,48353,TRUE,48012
Calibrated ARIMAX,2026-02-21,1,2026-02-28,US,11159,14523,3364,11316496,1849.6999999999998,6413,22631,TRUE,16218
Calibrated ARIMAX,2026-02-21,2,2026-03-07,US,9598,16560,6962,48469444,3830.2487499999993,0,33609,TRUE,33609
Calibrated ARIMAX,2026-02-21,3,2026-03-14,US,7793,18906,11113,123498769,6096.2874999999995,0,42938,TRUE,42938
Calibrated ARIMAX,2026-02-28,1,2026-03-07,US,9598,10981,1383,1912689,1044.0649999999998,3052,18910,TRUE,15858
Calibrated ARIMAX,2026-02-28,2,2026-03-14,US,7793,13355,5562,30935844,3138.5558333333333,0,30316,TRUE,30316
Calibrated ARIMAX,2026-02-28,3,2026-03-21,US,6088,15678,9590,91968100,5249.295416666666,0,40115,TRUE,40115
Calibrated ARIMAX,2026-03-07,1,2026-03-14,US,7793,10928,3135,9828225,1727.2108333333333,3208,18648,TRUE,15440
Calibrated ARIMAX,2026-03-07,2,2026-03-21,US,6088,13196,7108,50523664,3882.997083333333,0,29855,TRUE,29855
Calibrated ARIMAX,2026-03-07,3,2026-03-28,US,3306,14979,11673,136258929,6380.52,0,39314,TRUE,39314
Calibrated ARIMAX,2026-03-14,1,2026-03-21,US,6088,7533,1445,2088025,1025.28875,0,15087,TRUE,15087
Calibrated ARIMAX,2026-03-14,2,2026-03-28,US,3306,8931,5625,31640625,3097.0400000000004,0,25400,TRUE,25400
Calibrated ARIMAX,2026-03-14,3,2026-04-04,US,2901,10892,7991,63856081,4383.4920833333335,0,35271,TRUE,35271
Calibrated ARIMAX,2026-03-21,1,2026-03-28,US,3306,6333,3027,9162729,1661.636666666667,0,13684,TRUE,13684
Calibrated ARIMAX,2026-03-21,2,2026-04-04,US,2901,8131,5230,27352900,2904.192916666667,0,24327,TRUE,24327
Calibrated ARIMAX,2026-03-21,3,2026-04-11,US,2235,9711,7476,55890576,4121.927500000001,0,34028,TRUE,34028
Calibrated ARIMAX,2026-03-28,1,2026-04-04,US,2901,2655,246,60516,702.1400000000002,0,9840,TRUE,9840
Calibrated ARIMAX,2026-03-28,2,2026-04-11,US,2235,3843,1608,2585664,1561.6916666666668,0,19826,TRUE,19826
Calibrated ARIMAX,2026-03-28,3,2026-04-18,US,1941,5690,3749,14055001,2631.1991666666668,0,30050,TRUE,30050
Calibrated ARIMAX,2026-04-04,1,2026-04-11,US,2235,4290,2055,4223025,1182.0379166666664,0,11239,TRUE,11239
Calibrated ARIMAX,2026-04-04,2,2026-04-18,US,1941,6171,4230,17892900,2407.1141666666667,0,21822,TRUE,21822
Calibrated ARIMAX,2026-04-04,3,2026-04-25,US,1877,7072,5195,26988025,3128.9808333333335,0,31210,TRUE,31210
Calibrated ARIMAX,2026-04-11,1,2026-04-18,US,1941,2467,526,276676,688.56,0,9186,TRUE,9186
Calibrated ARIMAX,2026-04-11,2,2026-04-25,US,1877,3116,1239,1535121,1394.3970833333333,0,18423,TRUE,18423
Calibrated ARIMAX,2026-04-11,3,2026-05-02,US,1649,3994,2345,5499025,2153.1020833333337,0,28023,TRUE,28023
Calibrated ARIMAX,2026-04-18,1,2026-04-25,US,1877,2171,294,86436,627.6945833333333,0,8645,TRUE,8645
Calibrated ARIMAX,2026-04-18,2,2026-05-02,US,1649,2979,1330,1768900,1373.56125,0,17889,TRUE,17889
Calibrated ARIMAX,2026-04-18,3,2026-05-09,US,1473,3397,1924,3701776,1979.8004166666663,0,26833,TRUE,26833
Calibrated ARIMAX,2026-04-25,1,2026-05-02,US,1649,2453,804,646416,698.8629166666666,0,8687,TRUE,8687
Calibrated ARIMAX,2026-04-25,2,2026-05-09,US,1473,2836,1363,1857769,1342.335833333333,0,17350,TRUE,17350
Calibrated ARIMAX,2026-04-25,3,2026-05-16,US,1306,2774,1468,2155024,1781.5866666666664,0,25412,TRUE,25412
Calibrated ARIMAX,2026-05-02,1,2026-05-09,US,1473,1393,80,6400,519.7858333333334,0,7392,TRUE,7392
Calibrated ARIMAX,2026-05-02,2,2026-05-16,US,1306,1239,67,4489,964.7029166666665,0,15361,TRUE,15361
Calibrated ARIMAX,2026-05-02,3,2026-05-23,US,1250,1040,210,44100,1353.0129166666668,0,22875,TRUE,22875
Calibrated ARIMAX,2026-05-09,1,2026-05-16,US,1306,1382,76,5776,513.8908333333334,0,7310,TRUE,7310
Calibrated ARIMAX,2026-05-09,2,2026-05-23,US,1250,1191,59,3481,935.32,0,14922,TRUE,14922
Calibrated ARIMAX,2026-05-09,3,2026-05-30,US,1060,627,433,187489,1251.3683333333333,0,21664,TRUE,21664
Calibrated ARIMAX,2026-05-16,1,2026-05-23,US,1250,1056,194,37636,488.9075,0,6948,TRUE,6948
Calibrated ARIMAX,2026-05-16,2,2026-05-30,US,1060,485,575,330625,835.4695833333334,0,13831,TRUE,13831
Calibrated ARIMAX,2026-05-16,3,2026-06-06,US,1011,0,1011,1022121,1075.6304166666666,0,19883,TRUE,19883
Activity 7 XGBoost,2025-09-27,1,2025-10-04,US,976,1143,167,27889,116.85333333333334,790,1398,TRUE,608
Activity 7 XGBoost,2025-09-27,2,2025-10-11,US,1016,1414,398,158404,249.62499999999997,687,2171,TRUE,1484
Activity 7 XGBoost,2025-09-27,3,2025-10-18,US,1119,1784,665,442225,437.4945833333333,643,2634,TRUE,1991
Activity 7 XGBoost,2025-10-04,1,2025-10-11,US,1016,1140,124,15376,80.005,815,1747,TRUE,932
Activity 7 XGBoost,2025-10-04,2,2025-10-18,US,1119,1411,292,85264,176.15875000000003,605,2116,TRUE,1511
Activity 7 XGBoost,2025-10-04,3,2025-10-25,US,1199,1894,695,483025,397.5466666666667,633,3069,TRUE,2436
Activity 7 XGBoost,2025-10-11,1,2025-10-18,US,1119,1154,35,1225,54.197916666666664,767,1778,TRUE,1011
Activity 7 XGBoost,2025-10-11,2,2025-10-25,US,1199,1456,257,66049,157.21291666666667,759,2730,TRUE,1971
Activity 7 XGBoost,2025-10-11,3,2025-11-01,US,1358,2211,853,727609,485.00125,570,3705,TRUE,3135
Activity 7 XGBoost,2025-10-18,1,2025-10-25,US,1199,1242,43,1849,46.974583333333335,774,1835,TRUE,1061
Activity 7 XGBoost,2025-10-18,2,2025-11-01,US,1358,1699,341,116281,220.9070833333333,717,2700,TRUE,1983
Activity 7 XGBoost,2025-10-18,3,2025-11-08,US,1787,2509,722,521284,438.4641666666666,714,4572,TRUE,3858
Activity 7 XGBoost,2025-10-25,1,2025-11-01,US,1358,1471,113,12769,74.03041666666668,734,2233,TRUE,1499
Activity 7 XGBoost,2025-10-25,2,2025-11-08,US,1787,1793,6,36,101.8575,693,2795,TRUE,2102
Activity 7 XGBoost,2025-10-25,3,2025-11-15,US,2487,2560,73,5329,194.34875,910,4123,TRUE,3213
Activity 7 XGBoost,2025-11-01,1,2025-11-08,US,1787,1693,94,8836,80.24083333333333,790,2428,TRUE,1638
Activity 7 XGBoost,2025-11-01,2,2025-11-15,US,2487,1999,488,238144,302.9804166666666,700,3123,TRUE,2423
Activity 7 XGBoost,2025-11-01,3,2025-11-22,US,3584,2715,869,755161,574.9195833333334,739,5576,TRUE,4837
Activity 7 XGBoost,2025-11-08,1,2025-11-15,US,2487,2288,199,39601,127.45458333333333,1011,2678,TRUE,1667
Activity 7 XGBoost,2025-11-08,2,2025-11-22,US,3584,2933,651,423801,431.81291666666675,727,4596,TRUE,3869
Activity 7 XGBoost,2025-11-08,3,2025-11-29,US,5220,3801,1419,2013561,940.2466666666666,653,6445,TRUE,5792
Activity 7 XGBoost,2025-11-15,1,2025-11-22,US,3584,2859,725,525625,416.4066666666667,772,3854,TRUE,3082
Activity 7 XGBoost,2025-11-15,2,2025-11-29,US,5220,3770,1450,2102500,874.7574999999998,766,5992,TRUE,5226
Activity 7 XGBoost,2025-11-15,3,2025-12-06,US,7449,5021,2428,5895184,1672.5624999999998,623,8301,TRUE,7678
Activity 7 XGBoost,2025-11-22,1,2025-11-29,US,5220,4529,691,477481,482.04750000000007,796,5390,TRUE,4594
Activity 7 XGBoost,2025-11-22,2,2025-12-06,US,7449,6069,1380,1904400,1138.5054166666666,685,7152,FALSE,6467
Activity 7 XGBoost,2025-11-22,3,2025-12-13,US,11156,8705,2451,6007401,1810.0525,613,11459,TRUE,10846
Activity 7 XGBoost,2025-11-29,1,2025-12-06,US,7449,6616,833,693889,584.4958333333333,782,7632,TRUE,6850
Activity 7 XGBoost,2025-11-29,2,2025-12-13,US,11156,8410,2746,7540516,2057.5591666666664,680,10108,FALSE,9428
Activity 7 XGBoost,2025-11-29,3,2025-12-20,US,21083,14217,6866,47141956,5855.942500000001,718,17976,FALSE,17258
Activity 7 XGBoost,2025-12-06,1,2025-12-13,US,11156,9265,1891,3575881,1671.93,870,10214,FALSE,9344
Activity 7 XGBoost,2025-12-06,2,2025-12-20,US,21083,14993,6090,37088100,5724.513750000001,697,17290,FALSE,16593
Activity 7 XGBoost,2025-12-06,3,2025-12-27,US,37602,21330,16272,264777984,12733.92,693,31637,FALSE,30944
Activity 7 XGBoost,2025-12-13,1,2025-12-20,US,21083,16656,4427,19598329,4018.6112499999995,806,19675,FALSE,18869
Activity 7 XGBoost,2025-12-13,2,2025-12-27,US,37602,23019,14583,212663889,11454.822083333333,645,33472,FALSE,32827
Activity 7 XGBoost,2025-12-13,3,2026-01-03,US,42634,22329,20305,412293025,15216.575833333336,735,35125,FALSE,34390
Activity 7 XGBoost,2025-12-20,1,2025-12-27,US,37602,26545,11057,122257249,10459.664166666667,1094,29998,FALSE,28904
Activity 7 XGBoost,2025-12-20,2,2026-01-03,US,42634,22859,19775,391050625,17052.69166666667,746,31504,FALSE,30758
Activity 7 XGBoost,2025-12-20,3,2026-01-10,US,29933,18652,11281,127260961,6955.372083333333,662,31139,TRUE,30477
Activity 7 XGBoost,2025-12-27,1,2026-01-03,US,42634,30773,11861,140683321,9304.544583333332,1000,37585,FALSE,36585
Activity 7 XGBoost,2025-12-27,2,2026-01-10,US,29933,30814,881,776161,2144.294583333334,763,40644,TRUE,39881
Activity 7 XGBoost,2025-12-27,3,2026-01-17,US,19754,31889,12135,147258225,6098.531666666667,664,43746,TRUE,43082
Activity 7 XGBoost,2026-01-03,1,2026-01-10,US,29933,43347,13414,179935396,6652.277083333333,1712,49047,TRUE,47335
Activity 7 XGBoost,2026-01-03,2,2026-01-17,US,19754,41328,21574,465437476,10118.918333333333,768,51342,TRUE,50574
Activity 7 XGBoost,2026-01-03,3,2026-01-24,US,16819,38231,21412,458473744,11088.118333333334,701,49085,TRUE,48384
Activity 7 XGBoost,2026-01-10,1,2026-01-17,US,19754,34224,14470,209380900,7901.166666666667,898,40194,TRUE,39296
Activity 7 XGBoost,2026-01-10,2,2026-01-24,US,16819,35276,18457,340660849,9347.70875,725,42406,TRUE,41681
Activity 7 XGBoost,2026-01-10,3,2026-01-31,US,15751,36083,20332,413390224,9490.910416666666,823,46454,TRUE,45631
Activity 7 XGBoost,2026-01-17,1,2026-01-24,US,16819,23063,6244,38987536,3595.922499999999,980,28454,TRUE,27474
Activity 7 XGBoost,2026-01-17,2,2026-01-31,US,15751,22748,6997,48958009,3222.28,709,36587,TRUE,35878
Activity 7 XGBoost,2026-01-17,3,2026-02-07,US,16121,18456,2335,5452225,2142.0712499999995,737,31562,TRUE,30825
Activity 7 XGBoost,2026-01-24,1,2026-01-31,US,15751,15735,16,256,513.3754166666666,816,25109,TRUE,24293
Activity 7 XGBoost,2026-01-24,2,2026-02-07,US,16121,17553,1432,2050624,1480.219166666667,714,31854,TRUE,31140
Activity 7 XGBoost,2026-01-24,3,2026-02-14,US,16436,19685,3249,10556001,2049.4825000000005,1242,32598,TRUE,31356
Activity 7 XGBoost,2026-01-31,1,2026-02-07,US,16121,13318,2803,7856809,1937.5349999999999,928,20678,TRUE,19750
Activity 7 XGBoost,2026-01-31,2,2026-02-14,US,16436,13994,2442,5963364,1747.9387499999996,865,26264,TRUE,25399
Activity 7 XGBoost,2026-01-31,3,2026-02-21,US,14731,14592,139,19321,1150.25125,1123,27512,TRUE,26389
Activity 7 XGBoost,2026-02-07,1,2026-02-14,US,16436,14422,2014,4056196,1057.8058333333333,741,20421,TRUE,19680
Activity 7 XGBoost,2026-02-07,2,2026-02-21,US,14731,14023,708,501264,809.79,883,26069,TRUE,25186
Activity 7 XGBoost,2026-02-07,3,2026-02-28,US,11159,10851,308,94864,627.9804166666668,728,26405,TRUE,25677
Activity 7 XGBoost,2026-02-14,1,2026-02-21,US,14731,16252,1521,2313441,953.0270833333334,847,23220,TRUE,22373
Activity 7 XGBoost,2026-02-14,2,2026-02-28,US,11159,13668,2509,6295081,1346.2995833333334,826,26057,TRUE,25231
Activity 7 XGBoost,2026-02-14,3,2026-03-07,US,9598,10847,1249,1560001,732.15625,762,24629,TRUE,23867
Activity 7 XGBoost,2026-02-21,1,2026-02-28,US,11159,12282,1123,1261129,757.2379166666665,1053,18880,TRUE,17827
Activity 7 XGBoost,2026-02-21,2,2026-03-07,US,9598,11224,1626,2643876,1002.3874999999999,1029,24279,TRUE,23250
Activity 7 XGBoost,2026-02-21,3,2026-03-14,US,7793,9297,1504,2262016,1003.6129166666666,788,24843,TRUE,24055
Activity 7 XGBoost,2026-02-28,1,2026-03-07,US,9598,10352,754,568516,554.9495833333334,834,17733,TRUE,16899
Activity 7 XGBoost,2026-02-28,2,2026-03-14,US,7793,9514,1721,2961841,1139.8345833333335,921,22714,TRUE,21793
Activity 7 XGBoost,2026-02-28,3,2026-03-21,US,6088,8069,1981,3924361,1457.5325000000003,738,20918,TRUE,20180
Activity 7 XGBoost,2026-03-07,1,2026-03-14,US,7793,7815,22,484,315.33750000000003,998,14378,TRUE,13380
Activity 7 XGBoost,2026-03-07,2,2026-03-21,US,6088,6349,261,68121,404.93750000000006,957,17701,TRUE,16744
Activity 7 XGBoost,2026-03-07,3,2026-03-28,US,3306,5768,2462,6061444,1825.7737499999996,806,20565,TRUE,19759
Activity 7 XGBoost,2026-03-14,1,2026-03-21,US,6088,7304,1216,1478656,760.3070833333333,819,11968,TRUE,11149
Activity 7 XGBoost,2026-03-14,2,2026-03-28,US,3306,6045,2739,7502121,2165.7266666666665,802,15918,TRUE,15116
Activity 7 XGBoost,2026-03-14,3,2026-04-04,US,2901,5446,2545,6477025,1993.2158333333339,1205,18711,TRUE,17506
Activity 7 XGBoost,2026-03-21,1,2026-03-28,US,3306,5449,2143,4592449,1558.4408333333333,991,9247,TRUE,8256
Activity 7 XGBoost,2026-03-21,2,2026-04-04,US,2901,4842,1941,3767481,1248.9450000000002,1025,10703,TRUE,9678
Activity 7 XGBoost,2026-03-21,3,2026-04-11,US,2235,4273,2038,4153444,1489.9349999999997,891,13041,TRUE,12150
Activity 7 XGBoost,2026-03-28,1,2026-04-04,US,2901,3654,753,567009,434.8141666666667,865,4921,TRUE,4056
Activity 7 XGBoost,2026-03-28,2,2026-04-11,US,2235,3251,1016,1032256,545.1474999999999,1070,5038,TRUE,3968
Activity 7 XGBoost,2026-03-28,3,2026-04-18,US,1941,2366,425,180625,273.2233333333333,980,4264,TRUE,3284
Activity 7 XGBoost,2026-04-04,1,2026-04-11,US,2235,2577,342,116964,218.41208333333336,951,4202,TRUE,3251
Activity 7 XGBoost,2026-04-04,2,2026-04-18,US,1941,1714,227,51529,206.9979166666667,774,4225,TRUE,3451
Activity 7 XGBoost,2026-04-04,3,2026-04-25,US,1877,1226,651,423801,305.6620833333333,721,3848,TRUE,3127
Activity 7 XGBoost,2026-04-11,1,2026-04-18,US,1941,1808,133,17689,104.56416666666667,1084,3008,TRUE,1924
Activity 7 XGBoost,2026-04-11,2,2026-04-25,US,1877,1433,444,197136,251.3691666666667,913,3089,TRUE,2176
Activity 7 XGBoost,2026-04-11,3,2026-05-02,US,1649,1220,429,184041,218.13333333333333,615,3435,TRUE,2820
Activity 7 XGBoost,2026-04-18,1,2026-04-25,US,1877,1671,206,42436,112.20375000000001,972,2229,TRUE,1257
Activity 7 XGBoost,2026-04-18,2,2026-05-02,US,1649,1566,83,6889,110.72375000000001,824,2561,TRUE,1737
Activity 7 XGBoost,2026-04-18,3,2026-05-09,US,1473,1182,291,84681,192.93833333333336,734,3426,TRUE,2692
Activity 7 XGBoost,2026-04-25,1,2026-05-02,US,1649,1720,71,5041,67.08125,1103,2194,TRUE,1091
Activity 7 XGBoost,2026-04-25,2,2026-05-09,US,1473,1553,80,6400,83.66541666666666,941,2528,TRUE,1587
Activity 7 XGBoost,2026-04-25,3,2026-05-16,US,1306,1215,91,8281,149.10791666666668,667,3560,TRUE,2893
Activity 7 XGBoost,2026-05-02,1,2026-05-09,US,1473,1544,71,5041,83.22208333333334,1072,2171,TRUE,1099
Activity 7 XGBoost,2026-05-02,2,2026-05-16,US,1306,1342,36,1296,64.67666666666666,831,2263,TRUE,1432
Activity 7 XGBoost,2026-05-02,3,2026-05-23,US,1250,1127,123,15129,126.17041666666667,770,2945,TRUE,2175
Activity 7 XGBoost,2026-05-09,1,2026-05-16,US,1306,1211,95,9025,84.86249999999998,885,1827,TRUE,942
Activity 7 XGBoost,2026-05-09,2,2026-05-23,US,1250,1082,168,28224,98.86375000000002,747,2032,TRUE,1285
Activity 7 XGBoost,2026-05-09,3,2026-05-30,US,1060,956,104,10816,82.56333333333333,629,2219,TRUE,1590
Activity 7 XGBoost,2026-05-16,1,2026-05-23,US,1250,1178,72,5184,60.39041666666665,846,1683,TRUE,837
Activity 7 XGBoost,2026-05-16,2,2026-05-30,US,1060,1005,55,3025,49.16958333333333,773,1920,TRUE,1147
Activity 7 XGBoost,2026-05-16,3,2026-06-06,US,1011,820,191,36481,104.88583333333334,619,1993,TRUE,1374
Activity 5 ensemble,2025-09-27,1,2025-10-04,US,976,1119,143,20449,321.14625,0,4433,TRUE,4433
Activity 5 ensemble,2025-09-27,2,2025-10-11,US,1016,1170,154,23716,551.6529166666667,0,7953,TRUE,7953
Activity 5 ensemble,2025-09-27,3,2025-10-18,US,1119,1170,51,2601,715.3620833333334,0,10937,TRUE,10937
Activity 5 ensemble,2025-10-04,1,2025-10-11,US,1016,925,91,8281,302.59166666666664,17,4233,TRUE,4216
Activity 5 ensemble,2025-10-04,2,2025-10-18,US,1119,882,237,56169,518.6529166666666,32,7653,TRUE,7621
Activity 5 ensemble,2025-10-04,3,2025-10-25,US,1199,882,317,100489,687.6091666666666,32,10630,TRUE,10598
Activity 5 ensemble,2025-10-11,1,2025-10-18,US,1119,1036,83,6889,309.89583333333337,0,4338,TRUE,4338
Activity 5 ensemble,2025-10-11,2,2025-10-25,US,1199,1063,136,18496,535.83875,0,7821,TRUE,7821
Activity 5 ensemble,2025-10-11,3,2025-11-01,US,1358,1063,295,87025,717.3704166666668,0,10793,TRUE,10793
Activity 5 ensemble,2025-10-18,1,2025-10-25,US,1199,1191,8,64,312.12125,0,4487,TRUE,4487
Activity 5 ensemble,2025-10-18,2,2025-11-01,US,1358,1210,148,21904,553.7641666666667,0,7956,TRUE,7956
Activity 5 ensemble,2025-10-18,3,2025-11-08,US,1787,1210,577,332929,762.4420833333332,0,10923,TRUE,10923
Activity 5 ensemble,2025-10-25,1,2025-11-01,US,1358,1209,149,22201,324.22208333333333,0,4499,TRUE,4499
Activity 5 ensemble,2025-10-25,2,2025-11-08,US,1787,1205,582,338724,601.055,0,7938,TRUE,7938
Activity 5 ensemble,2025-10-25,3,2025-11-15,US,2487,1205,1282,1643524,876.8029166666666,0,10899,TRUE,10899
Activity 5 ensemble,2025-11-01,1,2025-11-08,US,1787,1440,347,120409,361.4233333333334,0,4724,TRUE,4724
Activity 5 ensemble,2025-11-01,2,2025-11-15,US,2487,1476,1011,1022121,711.62125,0,8197,TRUE,8197
Activity 5 ensemble,2025-11-01,3,2025-11-22,US,3584,1476,2108,4443664,1133.6370833333337,0,11153,TRUE,11153
Activity 5 ensemble,2025-11-08,1,2025-11-15,US,2487,2012,475,225625,399.0608333333333,0,5290,TRUE,5290
Activity 5 ensemble,2025-11-08,2,2025-11-22,US,3584,2092,1492,2226064,894.0270833333333,0,8801,TRUE,8801
Activity 5 ensemble,2025-11-08,3,2025-11-29,US,5220,2092,3128,9784384,1586.707916666667,0,11751,TRUE,11751
Activity 5 ensemble,2025-11-15,1,2025-11-22,US,3584,2803,781,609961,492.96833333333325,0,6076,TRUE,6076
Activity 5 ensemble,2025-11-15,2,2025-11-29,US,5220,2903,2317,5368489,1253.475416666667,0,9601,TRUE,9601
Activity 5 ensemble,2025-11-15,3,2025-12-06,US,7449,2903,4546,20666116,2378.55625,0,12547,TRUE,12547
Activity 5 ensemble,2025-11-22,1,2025-11-29,US,5220,4083,1137,1292769,636.2008333333332,816,7350,TRUE,6534
Activity 5 ensemble,2025-11-22,2,2025-12-06,US,7449,4252,3197,10220809,1749.1425,0,10940,TRUE,10940
Activity 5 ensemble,2025-11-22,3,2025-12-13,US,11156,4252,6904,47665216,4022.688749999999,0,13883,TRUE,13883
Activity 5 ensemble,2025-11-29,1,2025-12-06,US,7449,5962,1487,2211169,818.2162499999998,2699,9226,TRUE,6527
Activity 5 ensemble,2025-11-29,2,2025-12-13,US,11156,6207,4949,24492601,2950.34625,0,12889,TRUE,12889
Activity 5 ensemble,2025-11-29,3,2025-12-20,US,21083,6207,14876,221295376,11335.869999999997,0,15830,FALSE,15830
